kelompok,ruas,sk_tarif,tanggal_sk,sistem,asal,tujuan,gol_I,gol_II_III,gol_IV_V,sumber
Non Trans,Solo - Yogyakarta - NYIA Kulon Progo Seksi 1 (Kartasura - Purwomartani) Segmen Klaten-Prambanan,KEPMEN PUPR Nomor 683/KPTS/M/2025,22 Juli 2025,tertutup,Prambanan,Polanharjo,32500,49000,65000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Banyudono,Kartasura,3500,5500,7500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Banyudono,Klaten,38500,58000,77500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Banyudono,Polanharjo,21000,31500,42000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Kartasura,Banyudono,3500,5500,7500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Kartasura,Klaten,42500,63500,84500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Kartasura,Polanharjo,24500,37000,49000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Klaten,Banyudono,38500,58000,77500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Klaten,Kartasura,42500,63500,84500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Klaten,Polanharjo,17500,26500,35500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Polanharjo,Banyudono,21000,31500,42000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Polanharjo,Kartasura,24500,37000,49000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Solo-Yogyakarta-NYIA Kulon Progo,KEPMEN PUPR Nomor 2816/KPTS/M/2024,18 Oktober 2024,tertutup,Polanharjo,Klaten,17500,26500,35500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Soreang-Pasir Koja,KEPMEN PUPR Nomor 43/ KPTS/M/2025,16 Januari 2025,tertutup,Soreang,Pasir Koja,8500,13500,17000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Dupak,Kebomas,21500,32500,43500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Dupak,Manyar,27500,41000,54500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Dupak,Romo Kalisari,12000,17500,23500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Dupak,Tandes,4500,7000,9000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Kebomas,Dupak,21500,32500,43500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Kebomas,Manyar,5500,8500,11500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Kebomas,Romo Kalisari,10000,15000,20000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Kebomas,Tandes,17000,25500,34000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Manyar,Dupak,27500,41000,54500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Manyar,Kebomas,5500,8500,11500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Manyar,Romo Kalisari,15500,23500,31000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Manyar,Tandes,22500,34000,45500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Romo Kalisari,Dupak,12000,17500,23500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Romo Kalisari,Kebomas,10000,15000,20000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Romo Kalisari,Manyar,15500,23500,31000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Romo Kalisari,Tandes,7000,10500,14500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Tandes,Dupak,4500,7000,9000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Tandes,Kebomas,17000,25500,34000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Tandes,Manyar,22500,34000,45500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Non Trans,Surabaya-Gresik,KEPMEN PUPR Nomor 149/KPTS/M/2024,19 Januari 2024,tertutup,Tandes,Romo Kalisari,7000,10500,14500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-Non-Trans.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikedung,Cikopo,75500,125000,156500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikedung,JC Dawuan,14500,24000,30500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikedung,Kalijati,45000,74500,93500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikedung,Kertajati,21500,35500,44500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikedung,Kertajati Utama,21500,35500,44500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikedung,Palimanan,56500,93000,116500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikedung,Subang,32500,53500,67000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikedung,Sumberjaya,39500,65000,82000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikopo,Cikedung,75500,125000,156500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikopo,JC Dawuan,90500,149000,187000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikopo,Kalijati,30500,50500,63500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikopo,Kertajati,97000,160000,201000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikopo,Kertajati Utama,97000,160000,201000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikopo,Palimanan,132000,217500,273000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikopo,Subang,43000,71500,89500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Cikopo,Sumberjaya,115000,190000,238500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,JC Dawuan,Cikedung,14500,24000,30500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,JC Dawuan,Cikopo,90500,149000,187000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,JC Dawuan,Kalijati,60000,98500,123500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,JC Dawuan,Kertajati,7000,11000,14000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,JC Dawuan,Kertajati Utama,7000,11000,14000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,JC Dawuan,Palimanan,41500,68500,86000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,JC Dawuan,Subang,47000,77500,97500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,JC Dawuan,Sumberjaya,25000,41000,51500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kalijati,Cikedung,45000,74500,93500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kalijati,Cikopo,30500,50500,63500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kalijati,JC Dawuan,60000,98500,123500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kalijati,Kertajati,66500,110000,137500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kalijati,Kertajati Utama,66500,110000,137500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kalijati,Palimanan,101500,167000,210000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kalijati,Subang,12500,21000,26000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kalijati,Sumberjaya,84500,139500,175000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati,Cikedung,21500,35500,44500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati,Cikopo,97000,160000,201000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati,JC Dawuan,7000,11000,14000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati,Kalijati,66500,110000,137500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati,Palimanan,35000,57500,72000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati,Subang,54000,89000,111500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati,Sumberjaya,18000,30000,37500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati Utama,Cikedung,21500,35500,44500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati Utama,Cikopo,97000,160000,201000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati Utama,JC Dawuan,7000,11000,14000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati Utama,Kalijati,66500,110000,137500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati Utama,Palimanan,35000,57500,72000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati Utama,Subang,54000,89000,111500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Kertajati Utama,Sumberjaya,18000,30000,37500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Palimanan,Cikedung,56500,93000,116500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Palimanan,Cikopo,132000,217500,273000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Palimanan,JC Dawuan,41500,68500,86000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Palimanan,Kalijati,101500,167000,210000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Palimanan,Kertajati,35000,57500,72000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Palimanan,Kertajati Utama,35000,57500,72000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Palimanan,Subang,88500,146500,183500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Palimanan,Sumberjaya,16500,27500,34500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Subang,Cikedung,32500,53500,67000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Subang,Cikopo,43000,71500,89500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Subang,JC Dawuan,47000,77500,97500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Subang,Kalijati,12500,21000,26000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Subang,Kertajati,54000,89000,111500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Subang,Kertajati Utama,54000,89000,111500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Subang,Palimanan,88500,146500,183500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Subang,Sumberjaya,72000,118500,149000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Sumberjaya,Cikedung,39500,65000,82000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Sumberjaya,Cikopo,115000,190000,238500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Sumberjaya,JC Dawuan,25000,41000,51500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Sumberjaya,Kalijati,84500,139500,175000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Sumberjaya,Kertajati,18000,30000,37500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Sumberjaya,Kertajati Utama,18000,30000,37500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Sumberjaya,Palimanan,16500,27500,34500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Cikampek-Palimanan,KEPMEN PUPR Nomor 2789/KPTS/M/2022,15 Oktober 2024,tertutup,Sumberjaya,Subang,72000,118500,149000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Gempol IC,Gempol JC,3500,5500,7000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Gempol IC,Pandaan,14500,23500,29500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Gempol IC,Pandaan IC,12500,21000,26500,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Gempol JC,Gempol IC,3500,5500,7000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
Trans Jawa,Gempol-Pandaan,KEPMEN PUPR Nomor 768/KPTS/M/2024,02 April 2024,tertutup,Gempol JC,Pandaan,11000,18000,23000,https://bpjt.pu.go.id/wp-content/uploads/Tarif-Tol-TransJawa.pdf
